date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-06-16,3324,7833888,2324128699,301.5,305.0,289.0,291.5,-9.0,6458
2023-06-19,3324,5460843,1561718366,290.5,290.5,283.0,286.5,-5.0,5558
2023-06-20,3324,6224479,1836207439,286.5,299.0,286.5,294.5,8.0,5071
2023-06-21,3324,3375792,991257297,294.0,297.5,291.0,292.5,-2.0,2751
2023-06-26,3324,3482245,1021903645,289.5,298.5,286.0,296.0,3.5,2829
2023-06-27,3324,8214869,2311073989,294.0,294.0,271.0,276.5,-19.5,7183
2023-06-28,3324,2243903,621764527,279.0,282.0,273.0,275.0,-1.5,2107
2023-06-29,3324,2410381,681042444,277.5,287.0,277.5,281.0,6.0,1874
2023-06-30,3324,6472636,1891176032,281.0,298.5,276.5,297.0,16.0,5536
2023-07-03,3324,4629402,1456338353,302.0,319.5,300.5,319.5,0.0,3114
2023-07-04,3324,8257447,2681485417,323.5,333.0,315.0,323.5,4.0,6961
2023-07-05,3324,4847535,1541701233,326.5,329.5,313.0,314.5,-9.0,6101
2023-07-06,3324,7299503,2208189798,308.0,311.0,296.5,296.5,-18.0,8500
2023-07-07,3324,6413737,1856631691,299.0,301.0,280.5,282.0,-14.5,5904
2023-07-10,3324,5790890,1629548097,284.5,290.0,277.5,278.5,-3.5,4862
2023-07-11,3324,6668812,1883330679,283.5,288.0,278.0,278.5,0.0,4767
2023-07-12,3324,10352149,3052438236,280.0,304.0,280.0,296.5,18.0,8544
2023-07-13,3324,11200702,3456064731,309.0,318.0,296.0,297.0,0.5,9983
2023-07-14,3324,5637475,1685382319,304.5,307.0,291.5,300.0,3.0,5223
2023-07-17,3324,3784323,1114190733,296.0,297.5,288.0,295.5,-4.5,3726
2023-07-18,3324,6010482,1762474220,297.5,301.5,283.0,293.0,-2.5,5752
2023-07-19,3324,5254602,1514283279,298.0,299.0,281.0,283.5,-9.5,5719
2023-07-20,3324,7611470,2208738803,284.5,297.0,283.5,288.0,4.5,5990
2023-07-21,3324,15192889,4584670535,283.5,311.0,282.5,307.5,19.5,12548
2023-07-24,3324,19441958,6349627417,319.0,338.0,313.0,338.0,30.5,19322
2023-07-25,3324,18158984,5849521611,337.0,339.5,305.0,305.0,-33.0,26225
