date,stock_id,country,revenue,revenue_month,revenue_year,yoy,mom
2025-03-01,3324,Taiwan,1304802000,2,2025,77.56563440696327,-4.9566266938315895
2025-04-01,3324,Taiwan,1736460000,3,2025,52.69287317186411,33.08226075680447
2025-05-01,3324,Taiwan,2017328000,4,2025,65.9273394253942,16.174746322978926
2025-06-01,3324,Taiwan,1620073000,5,2025,17.77535291030139,-19.69213732224011
2025-07-01,3324,Taiwan,1676452000,6,2025,-0.9028648847390186,3.480028369092003
2025-08-01,3324,Taiwan,1737663000,7,2025,26.98947346881504,3.6512229398754092
2025-09-01,3324,Taiwan,1878969000,8,2025,31.861452661378564,8.131956541630924
2025-10-01,3324,Taiwan,2340447000,9,2025,64.35134696720834,24.560171029963772
2025-11-01,3324,Taiwan,2329545000,10,2025,66.91553642299644,-0.4658084545388075
2025-12-01,3324,Taiwan,2443608000,11,2025,78.338601393804,4.896363882217347
2026-01-01,3324,Taiwan,2821521000,12,2025,107.49849791767633,15.465369240892969
2026-02-01,3324,Taiwan,3041929000,1,2026,121.57782829721259,7.811673207465053
2026-03-01,3324,Taiwan,2178371000,2,2026,66.95031123496132,-28.388499534341527
